experiment,pid,utid,trial_type,trial_name,trial_spec,accuracy,hamming,num_indirect_errors,num_indirect_links,priorTruth,priorISpost,cond_label,cond,cond_order,genCorr,posCorr,negCorr,weakCorr,stgCorr,weakPosCorr,stgPosCorr,weakNegCorr,stgNegCorr,nullCorr,nonNullCorr,inters,inters_real,sense,expect,variables,std_order,postOriginOrder,num_inter,intervened_time,lc_prior_bf,lc_prior_bf_aic
experiment_4,5f4bf2e84e8b086d12006ddc,4-5f4bf2e84e8b086d12006ddc-dampened_3-generic_2,generic_2,dampened,,0.83390904029252,0.8333333333333334,1,1,,,,1,,0.8333333333333334,0.5,1.0,0.0,0.5,0.0,1.0,,1.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,8.0,0.3609271523178808,0,1.0
experiment_4,5f4bf2e84e8b086d12006ddc,4-5f4bf2e84e8b086d12006ddc-finance_0-incongruent,incongruent,finance,,1.0,1.0,0,2,0.6948083337796512,False,,2,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,3.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,8.0,0.4701986754966887,0,1.0
experiment_4,5f57d2c5f35d4a2e440a4bad,4-5f57d2c5f35d4a2e440a4bad-ccause_1-generic_0,generic_0,ccause,,0.8787321874818335,0.6666666666666667,0,0,,,,1,,0.6666666666666667,1.0,,,1.0,,1.0,,,0.5,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,5.0,0.7682119205298014,1,1.0
experiment_4,5f57d2c5f35d4a2e440a4bad,4-5f57d2c5f35d4a2e440a4bad-collider_3-generic_1,generic_1,collider,,0.9142507074287456,1.0,0,0,,,,1,,0.8333333333333334,1.0,,,0.5,,0.5,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,8.0,0.5662251655629139,1,1.0
experiment_4,5f57d2c5f35d4a2e440a4bad,4-5f57d2c5f35d4a2e440a4bad-crime_0-congruent,congruent,crime,,1.0,1.0,0,0,0.0,True,,1,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,4.0,5,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,9.0,0.4801324503311258,1,1.0
experiment_4,5f57d2c5f35d4a2e440a4bad,4-5f57d2c5f35d4a2e440a4bad-dampened_3-generic_2,generic_2,dampened,,0.91695452014626,0.8333333333333334,1,1,,,,1,,0.8333333333333334,0.5,1.0,0.0,0.5,0.0,1.0,,1.0,1.0,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,7.0,0.6821192052980133,1,1.0
experiment_4,5f57d2c5f35d4a2e440a4bad,4-5f57d2c5f35d4a2e440a4bad-finance_0-incongruent,incongruent,finance,,0.8551586351244197,0.6666666666666667,2,2,0.4428074427700476,False,,2,2.0,0.5,1.0,1.0,0.6666666666666666,,0.5,1.0,1.0,,0.0,1.0,,,3.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,6.0,0.5231788079470199,1,1.0
experiment_4,5f5aa6d5b8e6411a69e274d5,4-5f5aa6d5b8e6411a69e274d5-ccause_3-generic_0,generic_0,ccause,,1.0,1.0,0,0,,,,1,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,10.0,0.6258278145695364,1,1.0
experiment_4,5f5aa6d5b8e6411a69e274d5,4-5f5aa6d5b8e6411a69e274d5-collider_2-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,15.0,0.6788079470198676,1,1.0
experiment_4,5f5aa6d5b8e6411a69e274d5,4-5f5aa6d5b8e6411a69e274d5-crime_0-congruent,congruent,crime,,0.8960249510179927,0.8333333333333334,1,3,0.0,False,,1,1.0,0.6666666666666667,1.0,1.0,1.0,0.75,,1.0,1.0,0.5,0.0,1.0,,,4.0,5,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,13.0,0.6390728476821192,1,1.0
experiment_4,5f5aa6d5b8e6411a69e274d5,4-5f5aa6d5b8e6411a69e274d5-dampened_1-generic_2,generic_2,dampened,,0.83390904029252,0.8333333333333334,1,1,,,,1,,0.8333333333333334,1.0,0.0,0.0,,,1.0,0.0,,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,6.0,0.7185430463576159,1,1.0
experiment_4,5f5aa6d5b8e6411a69e274d5,4-5f5aa6d5b8e6411a69e274d5-finance_0-incongruent,incongruent,finance,,0.8778305556436947,0.8333333333333334,0,1,0.5107539184552491,False,,2,2.0,0.6666666666666667,1.0,1.0,0.5,,,1.0,0.5,,0.6666666666666666,1.0,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,12.0,0.6754966887417219,1,1.0
experiment_4,5f5e2b126352f0691ad71e33,4-5f5e2b126352f0691ad71e33-ccause_3-generic_0,generic_0,ccause,,0.5,0.3333333333333333,0,0,,,,1,,0.3333333333333333,0.0,,,0.0,,0.0,,,0.5,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,12.0,0.8079470198675497,1,1.0
experiment_4,5f5e2b126352f0691ad71e33,4-5f5e2b126352f0691ad71e33-collider_2-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,10.0,0.7450331125827815,1,1.0
experiment_4,5f5e2b126352f0691ad71e33,4-5f5e2b126352f0691ad71e33-crime_1-incongruent,incongruent,crime,,0.6438690292986541,0.5,3,5,0.9598689049066762,False,,2,1.0,0.5,0.3333333333333333,0.6666666666666666,0.0,0.6,,0.3333333333333333,0.0,1.0,,0.8333333333333334,,,1.0,3,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,10.0,0.7384105960264901,1,1.0
experiment_4,5f5e2b126352f0691ad71e33,4-5f5e2b126352f0691ad71e33-dampened_1-generic_2,generic_2,dampened,,0.7373871342805549,0.6666666666666667,1,1,,,,1,,0.6666666666666667,1.0,0.0,0.0,,,1.0,0.0,,0.6666666666666666,1.0,,,,,,one_two_three,Blue_Red_Green,9.0,0.6821192052980133,1,1.0
experiment_4,5f5e2b126352f0691ad71e33,4-5f5e2b126352f0691ad71e33-finance_1-congruent,congruent,finance,,0.919417703597462,1.0,0,2,0.0,False,,1,2.0,0.8333333333333334,1.0,1.0,0.5,1.0,,1.0,0.5,1.0,1.0,1.0,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,15.0,0.6986754966887417,1,1.0
experiment_4,5f7644463bf0b60ced3a6757,4-5f7644463bf0b60ced3a6757-ccause_3-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,8.0,0.6754966887417219,1,1.0
experiment_4,5f7644463bf0b60ced3a6757,4-5f7644463bf0b60ced3a6757-collider_1-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,8.0,0.6026490066225165,1,1.0
experiment_4,5f7644463bf0b60ced3a6757,4-5f7644463bf0b60ced3a6757-crime_1-incongruent,incongruent,crime,,0.8377785788692375,0.8333333333333334,1,2,0.5976143046671969,False,,2,2.0,0.8333333333333334,1.0,1.0,1.0,1.0,1.0,,,1.0,0.0,1.0,,,4.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,6.0,0.5927152317880795,1,1.0
experiment_4,5f7644463bf0b60ced3a6757,4-5f7644463bf0b60ced3a6757-dampened_1-generic_2,generic_2,dampened,,0.7245693027901261,0.8333333333333334,1,1,,,,1,,0.5,1.0,0.0,0.0,,,0.0,0.0,,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,10.0,0.6390728476821192,1,1.0
experiment_4,5f7644463bf0b60ced3a6757,4-5f7644463bf0b60ced3a6757-finance_1-congruent,congruent,finance,,0.7355570573260275,0.8333333333333334,0,1,0.0,False,,1,1.0,0.6666666666666667,1.0,0.0,0.6666666666666666,,1.0,0.0,0.0,,1.0,1.0,,,3.0,3,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,8.0,0.6556291390728477,1,1.0
experiment_4,5f7694edc99f3112b494e122,4-5f7694edc99f3112b494e122-ccause_3-generic_0,generic_0,ccause,,0.8285014148574912,0.6666666666666667,0,0,,,,1,,0.3333333333333333,1.0,,,0.0,,0.0,,,0.5,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,7.0,0.1589403973509933,0,0.0
experiment_4,5f7694edc99f3112b494e122,4-5f7694edc99f3112b494e122-collider_2-generic_1,generic_1,collider,,0.7029557371069977,0.5,0,0,,,,1,,0.3333333333333333,,0.5,,0.0,,,,0.0,0.5,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,6.0,0.0496688741721854,0,0.0
experiment_4,5f7694edc99f3112b494e122,4-5f7694edc99f3112b494e122-crime_0-congruent,congruent,crime,,0.6743305263605353,0.1666666666666666,2,2,0.0,False,,1,1.0,0.1666666666666666,0.0,0.5,0.25,,0.0,,0.5,,0.0,1.0,,,1.0,2,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,3.0,0.0397350993377483,0,0.0
experiment_4,5f7694edc99f3112b494e122,4-5f7694edc99f3112b494e122-dampened_3-generic_2,generic_2,dampened,,0.6783662395486616,0.3333333333333333,0,1,,,,1,,0.3333333333333333,0.5,1.0,1.0,0.0,1.0,0.0,,1.0,0.0,1.0,,,,,,one_two_three,Blue_Red_Green,4.0,0.0529801324503311,0,0.0
experiment_4,5f7694edc99f3112b494e122,4-5f7694edc99f3112b494e122-finance_0-incongruent,incongruent,finance,,0.7614406381931511,0.5,1,1,0.392232270276368,False,,2,2.0,0.3333333333333333,0.5,1.0,0.3333333333333333,,0.5,,0.0,,0.3333333333333333,0.6666666666666666,,,1.0,2,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,9.0,0.5099337748344371,0,0.0
experiment_4,5f83c8f31854ab56a1f68bea,4-5f83c8f31854ab56a1f68bea-ccause_1-generic_0,generic_0,ccause,,0.8514778685534988,0.8333333333333334,0,0,,,,1,,0.5,1.0,,,0.0,,0.0,,,0.75,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,10.0,0.7450331125827815,0,0.0
experiment_4,5f83c8f31854ab56a1f68bea,4-5f83c8f31854ab56a1f68bea-collider_3-generic_1,generic_1,collider,,0.9142507074287456,1.0,0,0,,,,1,,0.8333333333333334,1.0,,,0.5,,0.5,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,5.0,0.5066225165562914,0,0.0
experiment_4,5f83c8f31854ab56a1f68bea,4-5f83c8f31854ab56a1f68bea-crime_1-incongruent,incongruent,crime,,0.91695452014626,1.0,0,0,0.5827715174143585,False,,2,1.0,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,,,0.5,1.0,1.0,,,1.0,2,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,11.0,0.5596026490066225,0,0.0
experiment_4,5f83c8f31854ab56a1f68bea,4-5f83c8f31854ab56a1f68bea-dampened_2-generic_2,generic_2,dampened,,0.7373871342805549,0.8333333333333334,0,1,,,,1,,0.6666666666666667,,0.6666666666666666,1.0,0.0,,,1.0,0.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,9.0,0.5894039735099338,0,0.0
experiment_4,5f83c8f31854ab56a1f68bea,4-5f83c8f31854ab56a1f68bea-finance_1-congruent,congruent,finance,,0.91695452014626,1.0,0,1,0.0,False,,1,2.0,0.8333333333333334,1.0,1.0,1.0,0.5,,0.0,1.0,1.0,1.0,1.0,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,8.0,0.6920529801324503,0,0.0
experiment_4,5f93fecc66720e1e31e43464,4-5f93fecc66720e1e31e43464-ccause_1-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,5.0,0.3973509933774834,0,1.0
experiment_4,5f93fecc66720e1e31e43464,4-5f93fecc66720e1e31e43464-collider_1-generic_1,generic_1,collider,,0.7427521222862368,0.8333333333333334,0,0,,,,1,,0.8333333333333334,,0.5,,0.5,,,,0.5,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,6.0,0.5,0,1.0
experiment_4,5f93fecc66720e1e31e43464,4-5f93fecc66720e1e31e43464-crime_1-incongruent,incongruent,crime,,1.0,1.0,0,2,0.8038369524685005,False,,2,2.0,1.0,1.0,1.0,1.0,0.3333333333333333,1.0,1.0,,1.0,1.0,1.0,,,4.0,5,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.1788079470198675,0,1.0
experiment_4,5f93fecc66720e1e31e43464,4-5f93fecc66720e1e31e43464-dampened_2-generic_2,generic_2,dampened,,0.6575947148329266,0.6666666666666667,1,1,,,,1,,0.6666666666666667,,0.3333333333333333,0.0,0.5,,,0.0,0.5,1.0,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,5.0,0.1721854304635761,0,1.0
experiment_4,5f93fecc66720e1e31e43464,4-5f93fecc66720e1e31e43464-finance_1-congruent,congruent,finance,,0.4777670321329065,0.0,2,2,0.0,False,,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,4.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,5.0,0.4039735099337748,0,1.0
experiment_4,5fad5859d0c7c602ce4d46db,4-5fad5859d0c7c602ce4d46db-ccause_1-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,8.0,0.4139072847682119,1,1.0
experiment_4,5fad5859d0c7c602ce4d46db,4-5fad5859d0c7c602ce4d46db-collider_3-generic_1,generic_1,collider,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,12.0,0.3509933774834437,1,1.0
experiment_4,5fad5859d0c7c602ce4d46db,4-5fad5859d0c7c602ce4d46db-crime_0-congruent,congruent,crime,,0.7690598923241496,0.6666666666666667,2,4,0.0,False,,1,2.0,0.6666666666666667,1.0,0.5,0.6666666666666666,,1.0,,0.5,,,1.0,,,4.0,5,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,11.0,0.423841059602649,1,1.0
experiment_4,5fad5859d0c7c602ce4d46db,4-5fad5859d0c7c602ce4d46db-dampened_3-generic_2,generic_2,dampened,,0.8825559560970593,1.0,0,1,,,,1,,0.6666666666666667,1.0,1.0,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,7.0,0.2980132450331126,1,1.0
experiment_4,5fad5859d0c7c602ce4d46db,4-5fad5859d0c7c602ce4d46db-finance_0-incongruent,incongruent,finance,,1.0,1.0,0,2,0.5222329678670935,False,,2,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,,,1.0,2,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,6.0,0.2880794701986754,1,1.0
experiment_4,5fae721319e73f2ff0c6605a,4-5fae721319e73f2ff0c6605a-ccause_3-generic_0,generic_0,ccause,,0.6570028297149824,0.3333333333333333,0,0,,,,1,,0.1666666666666666,0.5,,,0.0,,0.0,,,0.25,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,13.0,0.1258278145695364,0,0.0
experiment_4,5fae721319e73f2ff0c6605a,4-5fae721319e73f2ff0c6605a-collider_3-generic_1,generic_1,collider,,0.7029557371069977,0.3333333333333333,0,0,,,,1,,0.0,1.0,,,0.0,,0.0,,,0.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,3.0,0.2119205298013245,0,0.0
experiment_4,5fae721319e73f2ff0c6605a,4-5fae721319e73f2ff0c6605a-crime_0-congruent,congruent,crime,,0.928204184138226,0.8333333333333334,0,0,0.0,False,,1,1.0,0.8333333333333334,0.8333333333333334,,0.5,1.0,0.5,1.0,,,,0.8333333333333334,,,2.0,3,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,6.0,0.3311258278145695,0,0.0
experiment_4,5fae721319e73f2ff0c6605a,4-5fae721319e73f2ff0c6605a-dampened_3-generic_2,generic_2,dampened,,0.5605646255979588,0.3333333333333333,1,1,,,,1,,0.1666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,,0.0,0.3333333333333333,1.0,,,,,,one_two_three,Blue_Red_Green,13.0,0.2483443708609271,0,0.0
experiment_4,5fae721319e73f2ff0c6605a,4-5fae721319e73f2ff0c6605a-finance_0-incongruent,incongruent,finance,,0.4689149954562056,0.1666666666666666,0,1,0.816496580927726,False,,2,2.0,0.1666666666666666,0.0,0.0,,0.0,,0.0,,0.0,0.3333333333333333,0.6666666666666666,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,6.0,0.271523178807947,0,0.0
experiment_4,5fd3789cee06d705f5e783cc,4-5fd3789cee06d705f5e783cc-ccause_2-generic_0,generic_0,ccause,,0.7156017705027395,0.1666666666666666,0,0,,,,1,,0.1666666666666666,0.0,,,0.0,,0.0,,,0.25,0.0,,,,,,cause_effect1_effect2,Blue_Red_Green,6.0,0.423841059602649,0,1.0
experiment_4,5fd3789cee06d705f5e783cc,4-5fd3789cee06d705f5e783cc-collider_1-generic_1,generic_1,collider,,0.690826528799579,0.3333333333333333,0,0,,,,1,,0.1666666666666666,,0.5,,0.0,,,,0.0,0.25,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,4.0,0.2781456953642384,0,1.0
experiment_4,5fd3789cee06d705f5e783cc,4-5fd3789cee06d705f5e783cc-crime_1-incongruent,incongruent,crime,,0.6734013676289096,0.3333333333333333,2,4,0.5443310539518174,True,,2,2.0,0.3333333333333333,0.5,0.0,0.3333333333333333,,0.5,,0.0,,,1.0,,,1.0,2,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,3.0,0.2980132450331126,0,1.0
experiment_4,5fd3789cee06d705f5e783cc,4-5fd3789cee06d705f5e783cc-dampened_2-generic_2,generic_2,dampened,,0.7123220191087696,0.5,1,1,,,,1,,0.3333333333333333,,0.3333333333333333,0.0,0.0,,,0.0,0.0,0.6666666666666666,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,3.0,0.1986754966887417,0,1.0
experiment_4,5fd3789cee06d705f5e783cc,4-5fd3789cee06d705f5e783cc-finance_1-congruent,congruent,finance,,0.7937157507482413,0.5,2,4,0.0,False,,1,1.0,0.5,0.5,0.6666666666666666,0.6,,0.5,,0.6666666666666666,,0.0,0.8,,,1.0,2,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,4.0,0.3377483443708609,0,1.0
experiment_4,5fd8d828c853592bc565d160,4-5fd8d828c853592bc565d160-ccause_1-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,3.0,0.5,0,0.0
experiment_4,5fd8d828c853592bc565d160,4-5fd8d828c853592bc565d160-collider_2-generic_1,generic_1,collider,,0.7288369277266797,0.8333333333333334,0,0,,,,1,,0.6666666666666667,,0.5,,0.0,,,,0.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,8.0,0.6291390728476821,0,0.0
experiment_4,5fd8d828c853592bc565d160,4-5fd8d828c853592bc565d160-crime_1-incongruent,incongruent,crime,,0.8541350085021054,0.6666666666666667,2,4,0.4517539514526256,False,,2,2.0,0.5,1.0,0.75,0.6,,0.0,,0.75,,0.0,0.8,,,3.0,3,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,9.0,0.6192052980132451,0,0.0
experiment_4,5fd8d828c853592bc565d160,4-5fd8d828c853592bc565d160-dampened_1-generic_2,generic_2,dampened,,0.83390904029252,0.8333333333333334,1,1,,,,1,,0.8333333333333334,1.0,0.0,0.0,,,1.0,0.0,,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,11.0,0.6026490066225165,0,0.0
experiment_4,5fd8d828c853592bc565d160,4-5fd8d828c853592bc565d160-finance_1-congruent,congruent,finance,,0.9098330365332568,0.8333333333333334,1,1,0.0,False,,1,1.0,0.8333333333333334,1.0,1.0,1.0,,1.0,,1.0,,0.6666666666666666,1.0,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,6.0,0.6456953642384106,0,0.0
experiment_4,6017acc5665c42a2ae18dc42,4-6017acc5665c42a2ae18dc42-ccause_1-generic_0,generic_0,ccause,,1.0,1.0,0,0,,,,1,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,9.0,0.5165562913907285,0,0.0
experiment_4,6017acc5665c42a2ae18dc42,4-6017acc5665c42a2ae18dc42-collider_2-generic_1,generic_1,collider,,0.5149287499273341,0.6666666666666667,0,0,,,,1,,0.6666666666666667,,0.0,,0.0,,,,0.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,8.0,0.6291390728476821,0,0.0
experiment_4,6017acc5665c42a2ae18dc42,4-6017acc5665c42a2ae18dc42-crime_1-incongruent,incongruent,crime,,0.8724846573873324,1.0,0,1,0.2264554068289191,False,,2,2.0,0.6666666666666667,1.0,1.0,0.3333333333333333,,1.0,,0.0,,1.0,1.0,,,2.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,4.0,0.4271523178807947,0,0.0
experiment_4,6017acc5665c42a2ae18dc42,4-6017acc5665c42a2ae18dc42-dampened_3-generic_2,generic_2,dampened,,0.91695452014626,0.8333333333333334,1,1,,,,1,,0.8333333333333334,0.5,1.0,0.0,0.5,0.0,1.0,,1.0,1.0,0.6666666666666666,,,,,,one_two_three,Blue_Red_Green,8.0,0.4370860927152318,0,0.0
experiment_4,6017acc5665c42a2ae18dc42,4-6017acc5665c42a2ae18dc42-finance_1-congruent,congruent,finance,,0.6876524762227879,0.6666666666666667,1,1,0.0,False,,1,1.0,0.3333333333333333,1.0,0.5,0.0,,0.0,,0.0,,0.6666666666666666,1.0,,,2.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,7.0,0.5662251655629139,0,0.0
experiment_4,601903cdcd7cd6213bf60d64,4-601903cdcd7cd6213bf60d64-ccause_2-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,10.0,0.4437086092715231,0,0.0
experiment_4,601903cdcd7cd6213bf60d64,4-601903cdcd7cd6213bf60d64-collider_3-generic_1,generic_1,collider,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,9.0,0.5629139072847682,0,0.0
experiment_4,601903cdcd7cd6213bf60d64,4-601903cdcd7cd6213bf60d64-crime_1-incongruent,incongruent,crime,,0.6606601774746808,0.6666666666666667,0,1,0.8038369524685005,False,,2,1.0,0.5,0.5,0.5,1.0,0.0,1.0,0.0,,0.0,1.0,1.0,,,2.0,2,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,11.0,0.5794701986754967,0,0.0
experiment_4,601903cdcd7cd6213bf60d64,4-601903cdcd7cd6213bf60d64-dampened_1-generic_2,generic_2,dampened,,0.83390904029252,0.8333333333333334,1,1,,,,1,,0.8333333333333334,1.0,0.0,0.0,,,1.0,0.0,,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,13.0,0.6821192052980133,0,0.0
experiment_4,601903cdcd7cd6213bf60d64,4-601903cdcd7cd6213bf60d64-finance_1-congruent,congruent,finance,,0.919417703597462,1.0,0,2,0.0,False,,1,2.0,0.8333333333333334,1.0,1.0,1.0,0.5,,0.0,1.0,1.0,1.0,1.0,,,3.0,4,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,13.0,0.4735099337748344,0,0.0
experiment_4,6019bdc7141cd215ad62fd91,4-6019bdc7141cd215ad62fd91-ccause_3-generic_0,generic_0,ccause,,1.0,1.0,0,0,,,,1,,1.0,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,3.0,0.1754966887417218,0,0.0
experiment_4,6019bdc7141cd215ad62fd91,4-6019bdc7141cd215ad62fd91-collider_1-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,8.0,0.4933774834437086,0,0.0
experiment_4,6019bdc7141cd215ad62fd91,4-6019bdc7141cd215ad62fd91-crime_0-congruent,congruent,crime,,0.8927887465162205,0.8333333333333334,1,3,0.0,False,,1,1.0,0.6666666666666667,1.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,,4.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,3.0,0.2185430463576159,0,0.0
experiment_4,6019bdc7141cd215ad62fd91,4-6019bdc7141cd215ad62fd91-dampened_2-generic_2,generic_2,dampened,,0.6892722668670673,0.6666666666666667,1,1,,,,1,,0.5,,0.3333333333333333,0.0,0.0,,,0.0,0.0,1.0,1.0,,,,,,one_two_three,Blue_Red_Green,7.0,0.4470198675496689,0,0.0
experiment_4,6019bdc7141cd215ad62fd91,4-6019bdc7141cd215ad62fd91-finance_0-incongruent,incongruent,finance,,0.91695452014626,0.8333333333333334,1,1,0.8009428406336274,False,,2,2.0,0.8333333333333334,1.0,1.0,1.0,0.5,1.0,1.0,,1.0,0.6666666666666666,1.0,,,1.0,2,,Virus Cases_Stock Prices_Lockdown Measures,Virus Cases_Stock Prices_Lockdown Measures,4.0,0.304635761589404,0,0.0
experiment_4,603e80821e9e5ed5aa62a889,4-603e80821e9e5ed5aa62a889-ccause_1-generic_0,generic_0,ccause,,0.8787321874818335,1.0,0,0,,,,1,,0.6666666666666667,1.0,,,0.0,,0.0,,,1.0,1.0,,,,,,cause_effect1_effect2,Blue_Red_Green,9.0,0.4801324503311258,1,1.0
experiment_4,603e80821e9e5ed5aa62a889,4-603e80821e9e5ed5aa62a889-collider_2-generic_1,generic_1,collider,,1.0,1.0,0,0,,,,1,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,cause1_cause2_effect,Blue_Red_Green,9.0,0.4503311258278146,1,1.0
experiment_4,603e80821e9e5ed5aa62a889,4-603e80821e9e5ed5aa62a889-crime_0-congruent,congruent,crime,,0.8423779187521798,1.0,0,5,0.0,False,,1,1.0,0.3333333333333333,1.0,1.0,0.4,,0.5,0.0,0.3333333333333333,,,1.0,,,3.0,4,,Police action_Crime rate_Population happiness,Police action_Crime rate_Population happiness,5.0,0.4172185430463576,1,1.0
